"module_index","module_key","offset_hex","offset_dec","original_hex","patched_hex","flags","flags_noms","layer","layer_nom","ecrit_statiquement"
"21","LEVEL_21","0x3128","12584","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"21","LEVEL_21","0x11DF4","73204","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"21","LEVEL_21","0x2214C","139596","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"21","LEVEL_21","0x22150","139600","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"21","LEVEL_21","0x221E4","139748","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"21","LEVEL_21","0x24CD4","150740","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"21","LEVEL_21","0x24CF4","150772","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"21","LEVEL_21","0x24E8C","151180","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"21","LEVEL_21","0x25C3C","154684","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"21","LEVEL_21","0x25D7C","155004","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"21","LEVEL_21","0x41904","268548","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"21","LEVEL_21","0x41B70","269168","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"21","LEVEL_21","0x41F40","270144","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"21","LEVEL_21","0x7D380","512896","0x0E49A168","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"22","LEVEL_22","0x33B8","13240","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"22","LEVEL_22","0x33D0","13264","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"22","LEVEL_22","0x1239C","74652","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"22","LEVEL_22","0x2318C","143756","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"22","LEVEL_22","0x23190","143760","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"22","LEVEL_22","0x23224","143908","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"22","LEVEL_22","0x256EC","153324","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"22","LEVEL_22","0x2570C","153356","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"22","LEVEL_22","0x258A4","153764","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"22","LEVEL_22","0x26654","157268","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"22","LEVEL_22","0x26794","157588","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"22","LEVEL_22","0x45788","284552","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"22","LEVEL_22","0x459F4","285172","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"22","LEVEL_22","0x45DC4","286148","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"22","LEVEL_22","0xF701C","1011740","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"22","LEVEL_22","0xF75F0","1013232","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"22","LEVEL_22","0x87F18","556824","0x0E49B8DC","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"23","LEVEL_23","0x362C","13868","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"23","LEVEL_23","0x3644","13892","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"23","LEVEL_23","0x13E70","81520","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"23","LEVEL_23","0x25ECC","155340","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"23","LEVEL_23","0x25ED0","155344","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"23","LEVEL_23","0x25F64","155492","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"23","LEVEL_23","0x2842C","164908","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"23","LEVEL_23","0x2844C","164940","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"23","LEVEL_23","0x285E4","165348","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"23","LEVEL_23","0x29394","168852","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"23","LEVEL_23","0x294D4","169172","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"23","LEVEL_23","0x489CC","297420","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"23","LEVEL_23","0x48C38","298040","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"23","LEVEL_23","0x49008","299016","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"23","LEVEL_23","0xFB2F8","1028856","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0xFB2FC","1028860","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"23","LEVEL_23","0xFD64C","1037900","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0xFD668","1037928","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x102074","1056884","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"23","LEVEL_23","0x103A54","1063508","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x103CBC","1064124","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x104440","1066048","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x1046B4","1066676","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0x1046B8","1066680","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"23","LEVEL_23","0x105910","1071376","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"23","LEVEL_23","0x11838C","1147788","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x11848C","1148044","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x11ADD8","1158616","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"23","LEVEL_23","0x11B3AC","1160108","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x11F458","1176664","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x12341C","1192988","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x123C3C","1195068","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x123CB0","1195184","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x1247A4","1197988","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x12BFA4","1228708","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x12C244","1229380","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x12C39C","1229724","0x34040003","0x34040006","16","CODE","2","armes","oui"
"23","LEVEL_23","0x136F40","1273664","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0x136F44","1273668","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"23","LEVEL_23","0x14D144","1364292","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x14DAEC","1366764","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x14F970","1374576","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x14FD28","1375528","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"23","LEVEL_23","0x14FD70","1375600","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"23","LEVEL_23","0x152780","1386368","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0x1527AC","1386412","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0x1527B0","1386416","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"23","LEVEL_23","0x15C894","1427604","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0x15C898","1427608","0x46166301","0x00000000","16","CODE","2","armes","oui"
"23","LEVEL_23","0x160A18","1444376","0x3C044000","0x3C043F80","16","CODE","1","socle","oui"
"23","LEVEL_23","0x16F26C","1503852","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"23","LEVEL_23","0x16F270","1503856","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"23","LEVEL_23","0x29FD78","2751864","0x42700000","0x42F00000","0","","2","armes","oui"
"23","LEVEL_23","0x29FD7C","2751868","0x42700000","0x42F00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A0498","2753688","0x40000000","0x3F800000","0","","2","armes","oui"
"23","LEVEL_23","0x2A1BF0","2759664","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"23","LEVEL_23","0x2A1BF4","2759668","0x41880000","0x41080000","0","","8","particules","oui"
"23","LEVEL_23","0x2A1BFC","2759676","0x3DD67751","0x3D567751","0","","2","armes","oui"
"23","LEVEL_23","0x2A1C00","2759680","0x3E567751","0x3DD67751","0","","2","armes","oui"
"23","LEVEL_23","0x2A1C08","2759688","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"23","LEVEL_23","0x2A1C0C","2759692","0x3E800000","0x3E000000","0","","2","armes","oui"
"23","LEVEL_23","0x2A433C","2769724","0x41700000","0x41F00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A4340","2769728","0x40C00000","0x41400000","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CA8","2776232","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CAC","2776236","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CB0","2776240","0x3C888889","0x3C088889","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CB4","2776244","0x3D088889","0x3C888889","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CB8","2776248","0x3D088889","0x3C888889","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CBC","2776252","0x3D088889","0x3C888889","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CC0","2776256","0x3D088889","0x3C888889","0","","2","armes","oui"
"23","LEVEL_23","0x2A5CC4","2776260","0x3D088889","0x3C888889","0","","2","armes","oui"
"23","LEVEL_23","0x2A6E38","2780728","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"23","LEVEL_23","0x2A6E3C","2780732","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"23","LEVEL_23","0x2A6E40","2780736","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A6E44","2780740","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A6E50","2780752","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"23","LEVEL_23","0x2A70DC","2781404","0x42F00000","0x43700000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72E4","2781924","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72E8","2781928","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72EC","2781932","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72F0","2781936","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72F4","2781940","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72F8","2781944","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A72FC","2781948","0x40400000","0x3FC00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A7320","2781984","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A7324","2781988","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A7328","2781992","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A732C","2781996","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A7330","2782000","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A7334","2782004","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A7338","2782008","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A733C","2782012","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"23","LEVEL_23","0x2A7344","2782020","0x42700000","0x42F00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A7350","2782032","0x41700000","0x41F00000","0","","2","armes","oui"
"23","LEVEL_23","0x2A7D58","2784600","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"23","LEVEL_23","0x2A8208","2785800","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"23","LEVEL_23","0x2A9084","2789508","0x41F00000","0x42700000","0","","2","armes","oui"
"23","LEVEL_23","0x8D720","579360","0x0E4B3AEC","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"24","LEVEL_24","0x340C","13324","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"24","LEVEL_24","0x3424","13348","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"24","LEVEL_24","0x138C4","80068","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"24","LEVEL_24","0x258D4","153812","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"24","LEVEL_24","0x258D8","153816","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x2596C","153964","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x27FDC","163804","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x27FFC","163836","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x28194","164244","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x28F44","167748","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"24","LEVEL_24","0x29084","168068","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"24","LEVEL_24","0x48C60","298080","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"24","LEVEL_24","0x48ECC","298700","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"24","LEVEL_24","0x4929C","299676","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"24","LEVEL_24","0xFDB1C","1039132","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0xFDB20","1039136","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"24","LEVEL_24","0xFFF38","1048376","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0xFFF54","1048404","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x104960","1067360","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"24","LEVEL_24","0x106340","1073984","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x1065A8","1074600","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x106D2C","1076524","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x106FA0","1077152","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0x106FA4","1077156","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"24","LEVEL_24","0x1081FC","1081852","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"24","LEVEL_24","0x10B980","1096064","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x10BA80","1096320","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x10E9FC","1108476","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"24","LEVEL_24","0x10EFD0","1109968","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x11307C","1126524","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x115C10","1137680","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x116468","1139816","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"24","LEVEL_24","0x11B000","1159168","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x11B820","1161248","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x11B894","1161364","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x11C388","1164168","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x123D84","1195396","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x124024","1196068","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x12417C","1196412","0x34040003","0x34040006","16","CODE","2","armes","oui"
"24","LEVEL_24","0x1302F0","1245936","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0x1302F4","1245940","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"24","LEVEL_24","0x149334","1348404","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x149CDC","1350876","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x14B9E4","1358308","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x14BD9C","1359260","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"24","LEVEL_24","0x14BDE4","1359332","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"24","LEVEL_24","0x14E7F4","1370100","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0x14E820","1370144","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0x14E824","1370148","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"24","LEVEL_24","0x1541F0","1393136","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0x1541F4","1393140","0x46166301","0x00000000","16","CODE","2","armes","oui"
"24","LEVEL_24","0x16E3AC","1500076","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"24","LEVEL_24","0x16E3B0","1500080","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"24","LEVEL_24","0x29C570","2737520","0x42700000","0x42F00000","0","","2","armes","oui"
"24","LEVEL_24","0x29C574","2737524","0x42700000","0x42F00000","0","","2","armes","oui"
"24","LEVEL_24","0x29CC90","2739344","0x40000000","0x3F800000","0","","2","armes","oui"
"24","LEVEL_24","0x29D4B8","2741432","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"24","LEVEL_24","0x29D4BC","2741436","0x41880000","0x41080000","0","","8","particules","oui"
"24","LEVEL_24","0x29D4C4","2741444","0x3DD67751","0x3D567751","0","","2","armes","oui"
"24","LEVEL_24","0x29D4C8","2741448","0x3E567751","0x3DD67751","0","","2","armes","oui"
"24","LEVEL_24","0x29D4D0","2741456","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"24","LEVEL_24","0x29D4D4","2741460","0x3E800000","0x3E000000","0","","2","armes","oui"
"24","LEVEL_24","0x29E0BC","2744508","0x3C23D657","0x3BA3D6DE","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x29E0C0","2744512","0x3F7FFCB9","0x3F7FFF2E","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x29E0C8","2744520","0x3CF5B920","0x3C75C033","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x29E0CC","2744524","0x3F7FE283","0x3F7FF8A1","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x29E0D4","2744532","0x41700000","0x41F00000","0","","4","cassables/boulons","oui"
"24","LEVEL_24","0x29E268","2744936","0x3D75C291","0x3CF5C28F","0","","4","cassables/boulons","oui"
"24","LEVEL_24","0x29E270","2744944","0x3DF5C28F","0x3D7D9C85","0","","4","cassables/boulons","oui"
"24","LEVEL_24","0x29E278","2744952","0x3C888889","0x3C088889","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x29E280","2744960","0x3DCC7578","0x3D4CB6F5","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x29E284","2744964","0x3F7EB898","0x3F7FAE19","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"24","LEVEL_24","0x2A04BC","2753724","0x41700000","0x41F00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A04C0","2753728","0x40C00000","0x41400000","0","","2","armes","oui"
"24","LEVEL_24","0x2A2468","2761832","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"24","LEVEL_24","0x2A246C","2761836","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"24","LEVEL_24","0x2A2470","2761840","0x3C888889","0x3C088889","0","","2","armes","oui"
"24","LEVEL_24","0x2A2474","2761844","0x3D088889","0x3C888889","0","","2","armes","oui"
"24","LEVEL_24","0x2A2478","2761848","0x3D088889","0x3C888889","0","","2","armes","oui"
"24","LEVEL_24","0x2A247C","2761852","0x3D088889","0x3C888889","0","","2","armes","oui"
"24","LEVEL_24","0x2A2480","2761856","0x3D088889","0x3C888889","0","","2","armes","oui"
"24","LEVEL_24","0x2A2484","2761860","0x3D088889","0x3C888889","0","","2","armes","oui"
"24","LEVEL_24","0x2A3560","2766176","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"24","LEVEL_24","0x2A3564","2766180","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"24","LEVEL_24","0x2A3568","2766184","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A356C","2766188","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A3578","2766200","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"24","LEVEL_24","0x2A375C","2766684","0x42F00000","0x43700000","0","","2","armes","oui"
"24","LEVEL_24","0x2A3964","2767204","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A3968","2767208","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A396C","2767212","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A3970","2767216","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A3974","2767220","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A3978","2767224","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A397C","2767228","0x40400000","0x3FC00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A39A0","2767264","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39A4","2767268","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39A8","2767272","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39AC","2767276","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39B0","2767280","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39B4","2767284","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39B8","2767288","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39BC","2767292","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"24","LEVEL_24","0x2A39C4","2767300","0x42700000","0x42F00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A39D0","2767312","0x41700000","0x41F00000","0","","2","armes","oui"
"24","LEVEL_24","0x2A4010","2768912","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"24","LEVEL_24","0x2A5D24","2776356","0x41F00000","0x42700000","0","","2","armes","oui"
"24","LEVEL_24","0x8FE1C","589340","0x0E4B2E17","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
