module_key,module_index,level,descriptor_rva,descriptor_runtime,object_name,callback_count,callback_rvas,callback_runtime_addresses,pvar_schema
LEVEL_08,8,Dayni Moon,0x00313110,0x0944CE10,HeavyTorso01,4,0x0015F47C; 0x0015ECC0; 0x0015FAA8; 0x0015EA80,0x0929917C; 0x092989C0; 0x092997A8; 0x09298780,Navigate nav; MobyLink controller; TriggerLink detect; f32 alertRadius; CurveLink enterPath; CurveLink patrolPath; TriggerLink enterTrigger; MobyLink enemyWave; TriggerLink autoDetectArea; TriggerLink wanderArea; Toggle waitForInteraction; Toggle runEnter; u8 pad[14];
LEVEL_08,8,Dayni Moon,0x00313280,0x0944CF80,HeavyTorsoShrapnel,3,0x001615E0; 0x0016163C; 0x00161644,0x0929B2E0; 0x0929B33C; 0x0929B344,
LEVEL_08,8,Dayni Moon,0x003132EC,0x0944CFEC,Helipack,3,0x00161C7C; 0x00161C84; 0x00161C8C,0x0929B97C; 0x0929B984; 0x0929B98C,
LEVEL_08,8,Dayni Moon,0x00313354,0x0944D054,Hypershot,3,0x00161E30; 0x00161ECC; 0x00161F54,0x0929BB30; 0x0929BBCC; 0x0929BC54,
LEVEL_08,8,Dayni Moon,0x003133D8,0x0944D0D8,IntroMovie,3,0x001620E4; 0x001621A0; 0x001621A8,0x0929BDE4; 0x0929BEA0; 0x0929BEA8,u32 fromLevel; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00313450,0x0944D150,Lamp,4,0x0016225C; 0x001623D8; 0x0016243C; 0x00162484,0x0929BF5C; 0x0929C0D8; 0x0929C13C; 0x0929C184,
LEVEL_08,8,Dayni Moon,0x00314A8C,0x0944E78C,LaserTracer,3,0x00166798; 0x0016688C; 0x00166A14,0x092A0498; 0x092A058C; 0x092A0714,
LEVEL_08,8,Dayni Moon,0x00314B94,0x0944E894,Level01SkyController,3,0x0016C220; 0x0016C270; 0x0016C278,0x092A5F20; 0x092A5F70; 0x092A5F78,f32 rotSp; f32 rot; u32 pad[2];
LEVEL_08,8,Dayni Moon,0x00314CAC,0x0944E9AC,Level08Cutscene00,3,0x0016C384; 0x0016C7CC; 0x0016C7DC,0x092A6084; 0x092A64CC; 0x092A64DC,MobyLink triggeredDoor; MobyLink enemyWave; MobyLink dayNightController; TriggerLink startTrigger; MobyLink playerMatrix; TriggerLink completedTrigger; u32 pad[ 2 ];
LEVEL_08,8,Dayni Moon,0x00314DDC,0x0944EADC,Level08Cutscene01,3,0x0016CA2C; 0x0016CDAC; 0x0016CDFC,0x092A672C; 0x092A6AAC; 0x092A6AFC,TriggerLink startTrigger; MobyLink enemyWave; MobyLink door; MobyLink farmerBot; MobyLink cameraStart; MobyLink cameraEnd; MobyLink lever; MobyLink playerMatrix;
LEVEL_08,8,Dayni Moon,0x00314E9C,0x0944EB9C,Level08Cutscene02,3,0x0016D1C4; 0x0016D324; 0x0016D32C,0x092A6EC4; 0x092A7024; 0x092A702C,MobyLink thresherAs[ 5 ]; MobyLink camera; TriggerLink startTrigger; MobyLink lever;
LEVEL_08,8,Dayni Moon,0x00314F74,0x0944EC74,Level08Door,3,0x0016D4E0; 0x0016D6C0; 0x0016D768,0x092A71E0; 0x092A73C0; 0x092A7468,TriggerLink closeTrigger; MobyLink dayNightController; MobyLink openOnDestroy; u32 pad[ 1 ];
LEVEL_08,8,Dayni Moon,0x00315024,0x0944ED24,Level08ForceDay,3,0x0016DC64; 0x0016DD4C; 0x0016DD54,0x092A7964; 0x092A7A4C; 0x092A7A54,MobyLink sprout1; MobyLink sprout2; MobyLink dayNightController; u32 pad;
LEVEL_08,8,Dayni Moon,0x003150B0,0x0944EDB0,Level08GoIntoClankPrompt,3,0x0016DDC0; 0x0016DE28; 0x0016DE30,0x092A7AC0; 0x092A7B28; 0x092A7B30,TriggerLink promptArea; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00315294,0x0944EF94,LevelMusic,2,0x0016DED0; 0x0016DFB0,0x092A7BD0; 0x092A7CB0,u32 songNumber; TriggerLink trigger; s32 continuePointMin; s32 continuePointMax; s32 levelNumber; u8 priority; u8 pad[ 7 ];
LEVEL_08,8,Dayni Moon,0x00315328,0x0944F028,LevelSettings,3,0x0016E670; 0x0016E678; 0x0016E680,0x092A8370; 0x092A8378; 0x092A8380,u32 breakableBoltTotal; u32 pad[3];
LEVEL_08,8,Dayni Moon,0x00315398,0x0944F098,LightningAttack,3,0x0016E688; 0x0016E6C8; 0x0016EB08,0x092A8388; 0x092A83C8; 0x092A8808,
LEVEL_08,8,Dayni Moon,0x003153F8,0x0944F0F8,LightweightSystem,3,0x0016EF90; 0x0016EF98; 0x0016EFA0,0x092A8C90; 0x092A8C98; 0x092A8CA0,
LEVEL_08,8,Dayni Moon,0x003159D4,0x0944F6D4,LunaBoss,4,0x00171FAC; 0x0016F278; 0x0016F300; 0x0016F4AC,0x092ABCAC; 0x092A8F78; 0x092A9000; 0x092A91AC,MobyLink combineChaseController; TriggerLink startTrigger; MobyLink chaseStartPos; MobyLink chaseEndPos; MobyLink dayNightController; MobyLink crateController; MobyLink startTeleporter; u32 pad[ 1 ];
LEVEL_08,8,Dayni Moon,0x00315BA8,0x0944F8A8,LunaBossBomb,3,0x00174A8C; 0x00174AE0; 0x00175004,0x092AE78C; 0x092AE7E0; 0x092AED04,
LEVEL_08,8,Dayni Moon,0x00315C08,0x0944F908,LunaBossCorn,3,0x001753F4; 0x001753FC; 0x00175404,0x092AF0F4; 0x092AF0FC; 0x092AF104,
LEVEL_08,8,Dayni Moon,0x00315C6C,0x0944F96C,LunaBossPilot,3,0x0017540C; 0x00175434; 0x0017543C,0x092AF10C; 0x092AF134; 0x092AF13C,
LEVEL_08,8,Dayni Moon,0x00315CD0,0x0944F9D0,LunaCorpse,3,0x001754D0; 0x00175660; 0x001756C4,0x092AF1D0; 0x092AF360; 0x092AF3C4,
LEVEL_08,8,Dayni Moon,0x00315D74,0x0944FA74,LunaCutscene,3,0x001756CC; 0x00175854; 0x0017585C,0x092AF3CC; 0x092AF554; 0x092AF55C,CurveLink curve; MobyLink enemyWave; u32 pad[ 2 ];
LEVEL_08,8,Dayni Moon,0x00315DE8,0x0944FAE8,LunaLever,3,0x00175920; 0x00175AA8; 0x00175AB0,0x092AF620; 0x092AF7A8; 0x092AF7B0,
LEVEL_08,8,Dayni Moon,0x00315E48,0x0944FB48,LunaObstruction,3,0x00175AB8; 0x00175BF8; 0x00175C00,0x092AF7B8; 0x092AF8F8; 0x092AF900,
LEVEL_08,8,Dayni Moon,0x00315F0C,0x0944FC0C,LunaObstructionSection,4,0x00175C1C; 0x00175D98; 0x00175DCC; 0x00175DD4,0x092AF91C; 0x092AFA98; 0x092AFACC; 0x092AFAD4,
LEVEL_08,8,Dayni Moon,0x00315FA8,0x0944FCA8,LunaObstructionShrapnel,3,0x001760D4; 0x001760DC; 0x001760E4,0x092AFDD4; 0x092AFDDC; 0x092AFDE4,
LEVEL_08,8,Dayni Moon,0x00316104,0x0944FE04,LunaRock,3,0x00176434; 0x0017643C; 0x00176444,0x092B0134; 0x092B013C; 0x092B0144,
LEVEL_08,8,Dayni Moon,0x003161AC,0x0944FEAC,LunaRockShrapnel,3,0x00176CD4; 0x00176CDC; 0x00176CE4,0x092B09D4; 0x092B09DC; 0x092B09E4,
LEVEL_08,8,Dayni Moon,0x003162B0,0x0944FFB0,Lvl10CC,3,0x00177A44; 0x00177BF4; 0x00177BFC,0x092B1744; 0x092B18F4; 0x092B18FC,MobyLink crateTP[4]; float spawnTime; float healthChance; MobyLink trigAlso; Toggle initHealthCrate; u8 pad[3];
LEVEL_08,8,Dayni Moon,0x00316320,0x09450020,MapOMaticGadget,3,0x00177F9C; 0x00177FA4; 0x00177FAC,0x092B1C9C; 0x092B1CA4; 0x092B1CAC,
LEVEL_08,8,Dayni Moon,0x00316380,0x09450080,MatrixMoby,3,0x00177FB4; 0x00177FBC; 0x00177FC4,0x092B1CB4; 0x092B1CBC; 0x092B1CC4,
LEVEL_08,8,Dayni Moon,0x00316410,0x09450110,Microbot,3,0x00177FCC; 0x001780B4; 0x00178AC8,0x092B1CCC; 0x092B1DB4; 0x092B27C8,
LEVEL_08,8,Dayni Moon,0x0031651C,0x0945021C,MicroBotSurvival,3,0x00179694; 0x0017976C; 0x00179DA0,0x092B3394; 0x092B346C; 0x092B3AA0,MobyLink gameBoard; TriggerLink gameZone; f32 pad[2];
LEVEL_08,8,Dayni Moon,0x0031667C,0x0945037C,MicrobotToss,3,0x0017AF3C; 0x0017B124; 0x0017B650,0x092B4C3C; 0x092B4E24; 0x092B5350,MobyLink botPads[ 4 ]; MobyLink bombPads[ 4 ]; MobyLink vehicleController; f32 arenaHeight; f32 deadlyFluidHeight; u16 botsToSpawn; u16 bombsToSpawn; MobyLink resetMobys; u32 goalsToWin; u32 pad[ 2 ];
LEVEL_08,8,Dayni Moon,0x00316738,0x09450438,MicrobotTossBomb,4,0x0017BB84; 0x0017BC60; 0x0017BC94; 0x0017BF40,0x092B5884; 0x092B5960; 0x092B5994; 0x092B5C40,
LEVEL_08,8,Dayni Moon,0x00316808,0x09450508,MicrobotTossGoal,3,0x0017C76C; 0x0017C81C; 0x0017C824,0x092B646C; 0x092B651C; 0x092B6524,
LEVEL_08,8,Dayni Moon,0x00316890,0x09450590,MicrobotTossTeleporter,3,0x0017D0E4; 0x0017D128; 0x0017D18C,0x092B6DE4; 0x092B6E28; 0x092B6E8C,
LEVEL_08,8,Dayni Moon,0x00316960,0x09450660,MobyCollection,3,0x0017D5A4; 0x0017D5AC; 0x0017D5B4,0x092B72A4; 0x092B72AC; 0x092B72B4,MobyLink mobys[ 8 ];
LEVEL_08,8,Dayni Moon,0x00316A04,0x09450704,MobyGroup,3,0x0017D5EC; 0x0017D684; 0x0017D68C,0x092B72EC; 0x092B7384; 0x092B738C,MobyLink mobysToCheck[ 8 ]; u8 destroyed; u8 count; u8 pad[ 14 ];
LEVEL_08,8,Dayni Moon,0x00316B0C,0x0945080C,MobyIce,3,0x0017DFAC; 0x0017DFC4; 0x0017E948,0x092B7CAC; 0x092B7CC4; 0x092B8648,
LEVEL_08,8,Dayni Moon,0x00316E54,0x09450B54,MonsterRam,4,0x0017F1FC; 0x0017F4B4; 0x001814B8; 0x0017F5A4,0x092B8EFC; 0x092B91B4; 0x092BB1B8; 0x092B92A4,Navigate navigate; TriggerLink detectArea; MobyLink enemyController; MobyLink enemyWave; CurveLink initPath; Toggle fakeFloor; Toggle canTurn; Toggle stopPathEarly; Toggle pad1[ 1 ]; CurveLink retreatPoint; TriggerLink stopDetectArea; MobyLink mobyGroup; u32 pad2[ 1 ];
LEVEL_08,8,Dayni Moon,0x00317048,0x09450D48,MonsterRamSpawner,3,0x00182868; 0x00182B94; 0x00182F88,0x092BC568; 0x092BC894; 0x092BCC88,CurveLink startPaths[ 4 ]; MobyLink enemyController; MobyLink avoidTriggers; TriggerLink restrictArea; TriggerLink startSpawnArea; MobyLink dayNightController; TriggerLink detectArea; TriggerLink stopDetectArea; TriggerLink freezeTimeArea;
LEVEL_08,8,Dayni Moon,0x00317354,0x09451054,Mootator,3,0x001835A0; 0x001837F0; 0x00184940,0x092BD2A0; 0x092BD4F0; 0x092BE640,
LEVEL_08,8,Dayni Moon,0x003173E8,0x094510E8,MutantCow,4,0x00184EA8; 0x0018502C; 0x00185558; 0x001D2E0C,0x092BEBA8; 0x092BED2C; 0x092BF258; 0x0930CB0C,
LEVEL_08,8,Dayni Moon,0x003175B8,0x094512B8,MutantMadCow,4,0x001860B8; 0x00186220; 0x0018663C; 0x001D2E0C,0x092BFDB8; 0x092BFF20; 0x092C033C; 0x0930CB0C,
LEVEL_08,8,Dayni Moon,0x00317680,0x09451380,NapalmBubble,3,0x001872AC; 0x001872B4; 0x001872BC,0x092C0FAC; 0x092C0FB4; 0x092C0FBC,
LEVEL_08,8,Dayni Moon,0x00317738,0x09451438,ObstacleBouncer,3,0x00187D40; 0x00187D74; 0x00187DD8,0x092C1A40; 0x092C1A74; 0x092C1AD8,
LEVEL_08,8,Dayni Moon,0x003178F8,0x094515F8,ObstacleFlameJets,3,0x001880D0; 0x00188114; 0x0018811C,0x092C1DD0; 0x092C1E14; 0x092C1E1C,
LEVEL_08,8,Dayni Moon,0x00317A50,0x09451750,ObstacleHay,3,0x00188A64; 0x00188AE8; 0x00188AF0,0x092C2764; 0x092C27E8; 0x092C27F0,MobyLink hayBelow; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00317AD8,0x094517D8,ObstacleSpinningFloor,3,0x00189228; 0x001892A4; 0x001892AC,0x092C2F28; 0x092C2FA4; 0x092C2FAC,
LEVEL_08,8,Dayni Moon,0x00317BC4,0x094518C4,ObstacleThresher,3,0x00189504; 0x001895AC; 0x001895B4,0x092C3204; 0x092C32AC; 0x092C32B4,
LEVEL_08,8,Dayni Moon,0x00317C78,0x09451978,ObstacleThresherBase,3,0x00189A24; 0x00189B60; 0x00189BC4,0x092C3724; 0x092C3860; 0x092C38C4,MobyLink thresherMoby; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00317D90,0x09451A90,ObstacleVent,3,0x00189CC8; 0x00189D74; 0x00189D7C,0x092C39C8; 0x092C3A74; 0x092C3A7C,ShrubLink ventShrub; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00317E68,0x09451B68,ObstacleWall,3,0x0018A730; 0x0018A8B0; 0x0018A914,0x092C4430; 0x092C45B0; 0x092C4614,
LEVEL_08,8,Dayni Moon,0x00317EE0,0x09451BE0,PDA,3,0x0018A91C; 0x0018A924; 0x0018A92C,0x092C461C; 0x092C4624; 0x092C462C,
LEVEL_08,8,Dayni Moon,0x00317FEC,0x09451CEC,Polarizer,3,0x0018A960; 0x0018AB1C; 0x0018B604,0x092C4660; 0x092C481C; 0x092C5304,
LEVEL_08,8,Dayni Moon,0x0031813C,0x09451E3C,PowerupAmmo,3,0x0018C574; 0x0018C640; 0x0018C648,0x092C6274; 0x092C6340; 0x092C6348,VEC4 velocity; f32 fallDistance; f32 fadeAmnt; u8 ammoType; u8 ammoAmnt; u32 priority; u8 gain; u8 needSync;
LEVEL_08,8,Dayni Moon,0x00318298,0x09451F98,PowerupHealth,3,0x0018DAE8; 0x0018DB38; 0x0018DB74,0x092C77E8; 0x092C7838; 0x092C7874,Particle *pTrail[8]; Particle *pGlowParticle; Particle *pGlowParticle2; Particle *pSphereParticle; Particle *pSphereParticle2; Moby *pParent; VEC4 velocity; f32 bobCount; f32 goToTimer; f32 deathTimer; f32 fallDistance;
LEVEL_08,8,Dayni Moon,0x00318420,0x09452120,Ratchet,4,0x0018F550; 0x0018F590; 0x0018F598; 0x0018F5A0,0x092C9250; 0x092C9290; 0x092C9298; 0x092C92A0,
LEVEL_08,8,Dayni Moon,0x0031855C,0x0945225C,RatchetDecoyInner,4,0x00190498; 0x001904A0; 0x00191210; 0x00190560,0x092CA198; 0x092CA1A0; 0x092CAF10; 0x092CA260,
LEVEL_08,8,Dayni Moon,0x003185D0,0x094522D0,RatchetDecoyOuter,3,0x00191720; 0x0019175C; 0x00191764,0x092CB420; 0x092CB45C; 0x092CB464,
LEVEL_08,8,Dayni Moon,0x00318630,0x09452330,RatchetShip,3,0x00191780; 0x00191970; 0x001919D4,0x092CB480; 0x092CB670; 0x092CB6D4,
LEVEL_08,8,Dayni Moon,0x00318958,0x09452658,RatchetShipAnimation,3,0x0019247C; 0x00191CC4; 0x00192A18,0x092CC17C; 0x092CB9C4; 0x092CC718,CurveLink introShipPosCurve; CurveLink introCameraPosCurve; CurveLink outroShipPosCurve; CurveLink outroCameraPosCurve; MobyLink ship; f32 shipSpeedInit; f32 cameraSpeedInit; f32 shipRollAmount; VEC3 shipRotDamping; f32 shipRollAmountHover; VEC3 shipRotDampingHover; f32 cameraRollAmount; VEC3 cameraRotDamping; f32 hoverTime; f32 hoverPause; f32 shipSpeedChange; f32 cameraSpeedChange; VEC3 hoverPosDamping; f32 tiltFactor; f32 tiltInterpSpeed; f32 tiltReturnFactor; f32 tiltVelDamp; f32 tiltGroundThresh; f32 tiltLmaxi; f32 tiltRmaxi; f32 tiltFmaxi; f32 tiltBmaxi; VEC3 ratchetEndOffset; VEC3 cameraInAnimOffset; f32 cameraInAnimLookYOfs; VEC3 cameraOutAnimOffset; f32 cameraOutAnimLookYOfs; f32 pa
LEVEL_08,8,Dayni Moon,0x00318C54,0x09452954,Region,3,0x00194980; 0x00194A7C; 0x00194A84,0x092CE680; 0x092CE77C; 0x092CE784,Toggle groups[32]; TriggerLink zone; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00318DF8,0x09452AF8,Ryno,3,0x00194A8C; 0x00194B68; 0x00195208,0x092CE78C; 0x092CE868; 0x092CEF08,
LEVEL_08,8,Dayni Moon,0x00318ED4,0x09452BD4,RynoRocket,3,0x00195C0C; 0x00195C28; 0x00195C78,0x092CF90C; 0x092CF928; 0x092CF978,
LEVEL_08,8,Dayni Moon,0x003190A4,0x09452DA4,SetCamera,3,0x00196B34; 0x00196C48; 0x00196C50,0x092D0834; 0x092D0948; 0x092D0950,TriggerLink area; Toggle lazy; u8 pad[3]; f32 lookHeight; f32 camDist; f32 height; f32 elevation; f32 azimuth; MobyLink parent; Toggle useAzimuth; Toggle useLookHeight; Toggle useCamDist; Toggle useHeight; Toggle useElevation; Toggle enabled; Toggle singleUse; Toggle entered; f32 speed; u32 priority; f32 restoreSpeed; u32 pad2[3];
LEVEL_08,8,Dayni Moon,0x00319130,0x09452E30,ShieldBubble,3,0x00196F18; 0x00196F9C; 0x00196FA4,0x092D0C18; 0x092D0C9C; 0x092D0CA4,
LEVEL_08,8,Dayni Moon,0x003191E8,0x09452EE8,ShieldCharger,4,0x00198C74; 0x00198334; 0x001990A4; 0x001998A8,0x092D2974; 0x092D2034; 0x092D2DA4; 0x092D35A8,
LEVEL_08,8,Dayni Moon,0x00319390,0x09453090,ShieldChargerBolt,3,0x0019B708; 0x0019B710; 0x0019B754,0x092D5408; 0x092D5410; 0x092D5454,
LEVEL_08,8,Dayni Moon,0x00319490,0x09453190,ShockRocket,3,0x0019BAA8; 0x0019BB94; 0x0019BE80,0x092D57A8; 0x092D5894; 0x092D5B80,
LEVEL_08,8,Dayni Moon,0x0031957C,0x0945327C,ShockRocketShot,3,0x0019C9F4; 0x0019CA44; 0x0019D04C,0x092D66F4; 0x092D6744; 0x092D6D4C,
LEVEL_08,8,Dayni Moon,0x003195FC,0x094532FC,ShrapnelModel,3,0x0019DE64; 0x0019DE6C; 0x0019DE74,0x092D7B64; 0x092D7B6C; 0x092D7B74,
LEVEL_08,8,Dayni Moon,0x003196AC,0x094533AC,ShrinkBeam,3,0x0019E290; 0x0019E298; 0x0019E94C,0x092D7F90; 0x092D7F98; 0x092D864C,
LEVEL_08,8,Dayni Moon,0x00319710,0x09453410,ShrinkRayRatchet,3,0x0019F60C; 0x0019F614; 0x0019F61C,0x092D930C; 0x092D9314; 0x092D931C,
LEVEL_08,8,Dayni Moon,0x003197C8,0x094534C8,SkillPoint_L08,3,0x0019F624; 0x0019F848; 0x0019F850,0x092D9324; 0x092D9548; 0x092D9550,TriggerLink woolStart; TriggerLink woolEnd; MobyLink woolTeleporterFail; u32 pad[ 1 ];
LEVEL_08,8,Dayni Moon,0x00319AE8,0x094537E8,SmasherBot,4,0x0019FB94; 0x0019FCEC; 0x001A0310; 0x0019FD18,0x092D9894; 0x092D99EC; 0x092DA010; 0x092D9A18,MobyLink vehicleController; u32 pad[ 3 ];
LEVEL_08,8,Dayni Moon,0x00319BA8,0x094538A8,Spitfire,3,0x001A09F4; 0x001A0A28; 0x001A0A4C,0x092DA6F4; 0x092DA728; 0x092DA74C,
LEVEL_08,8,Dayni Moon,0x00319C84,0x09453984,Splash,3,0x001A1DE0; 0x001A1E28; 0x001A1E30,0x092DBAE0; 0x092DBB28; 0x092DBB30,VEC2 pos; VEC2 velocity; const VEC3 *pPos; f32 startRadius; u16 uOffset; u8 owned; u8 pad;
LEVEL_08,8,Dayni Moon,0x00319E58,0x09453B58,Sprout,4,0x001A32A4; 0x001A24C8; 0x001A3720; 0x001A252C,0x092DCFA4; 0x092DC1C8; 0x092DD420; 0x092DC22C,NavBound navBound; TriggerLink setTargetArea; CurveLink path; MobyLink endPathSoil; MobyLink dayNightController; TriggerLink followArea; u8 checkPointIndex; u8 pad[7];
LEVEL_08,8,Dayni Moon,0x00319F4C,0x09453C4C,Sproutomatic,3,0x001A4954; 0x001A49FC; 0x001A4A34,0x092DE654; 0x092DE6FC; 0x092DE734,
LEVEL_08,8,Dayni Moon,0x00319FB0,0x09453CB0,StaticBarrierBelt,3,0x001A503C; 0x001A5070; 0x001A5078,0x092DED3C; 0x092DED70; 0x092DED78,
LEVEL_08,8,Dayni Moon,0x0031A110,0x09453E10,SuckCannon,3,0x001A5080; 0x001A51C8; 0x001A57E4,0x092DED80; 0x092DEEC8; 0x092DF4E4,
LEVEL_08,8,Dayni Moon,0x0031A178,0x09453E78,SuckCannonComet,3,0x001D52D4; 0x001D52DC; 0x001D5510,0x0930EFD4; 0x0930EFDC; 0x0930F210,
LEVEL_08,8,Dayni Moon,0x0031A1E0,0x09453EE0,SuckCannonCometTie,3,0x001D52D4; 0x001D52DC; 0x001A6154,0x0930EFD4; 0x0930EFDC; 0x092DFE54,
LEVEL_08,8,Dayni Moon,0x0031A2BC,0x09453FBC,SuckCannonManager,3,0x001A6E34; 0x001A6E80; 0x001A6E88,0x092E0B34; 0x092E0B80; 0x092E0B88,
LEVEL_08,8,Dayni Moon,0x0031A34C,0x0945404C,SurvivalBGTile,3,0x001A7790; 0x001A77A8; 0x001A77B0,0x092E1490; 0x092E14A8; 0x092E14B0,MobyLink survivalController; u32 pad[3];
LEVEL_08,8,Dayni Moon,0x0031A50C,0x0945420C,SurvivalBot,3,0x001A7E9C; 0x001A7EA4; 0x001A9180,0x092E1B9C; 0x092E1BA4; 0x092E2E80,
LEVEL_08,8,Dayni Moon,0x0031A5EC,0x094542EC,SurvivalBotPort,3,0x001AB08C; 0x001AB0F8; 0x001AB12C,0x092E4D8C; 0x092E4DF8; 0x092E4E2C,u32 botsNeeded; u32 currentBots; MobyLink survivalController; u32 pad;
LEVEL_08,8,Dayni Moon,0x0031A6B8,0x094543B8,SurvivalBotSpawner,3,0x001AB660; 0x001AB6C8; 0x001AB6FC,0x092E5360; 0x092E53C8; 0x092E53FC,f32 spawnRate; f32 totalBots; MobyLink survivalController; u32 pad;
LEVEL_08,8,Dayni Moon,0x0031A7F0,0x094544F0,SurvivalBotTeleport,3,0x001ABAB4; 0x001ABC40; 0x001ABD48,0x092E57B4; 0x092E5940; 0x092E5A48,MobyLink targetPort; MobyLink survivalController; u32 pad[2];
LEVEL_08,8,Dayni Moon,0x0031A868,0x09454568,SurvivalBridge,3,0x001AC274; 0x001AC31C; 0x001AC35C,0x092E5F74; 0x092E601C; 0x092E605C,
LEVEL_08,8,Dayni Moon,0x0031A910,0x09454610,SurvivalGround,3,0x001AC8D4; 0x001AC908; 0x001AC96C,0x092E65D4; 0x092E6608; 0x092E666C,Toggle unBlowUpable; MobyLink survivalController; u32 pad[ 2 ];
LEVEL_08,8,Dayni Moon,0x0031A99C,0x0945469C,SurvivalReversePad,3,0x001ACBB8; 0x001ACBEC; 0x001ACC20,0x092E68B8; 0x092E68EC; 0x092E6920,MobyLink survivalController; u32 pad[3];
LEVEL_08,8,Dayni Moon,0x0031AA38,0x09454738,SurvivalTrapeze,3,0x001ACE34; 0x001ACF24; 0x001ACF58,0x092E6B34; 0x092E6C24; 0x092E6C58,MobyLink survivalController; u32 pad[3];
LEVEL_08,8,Dayni Moon,0x0031AAD8,0x094547D8,SurvivalWall,3,0x001AD33C; 0x001AD3C8; 0x001AD3FC,0x092E703C; 0x092E70C8; 0x092E70FC,Toggle reverseWall; MobyLink survivalController; u32 pad[2];
LEVEL_08,8,Dayni Moon,0x0031AB64,0x09454864,SwarmManager,3,0x001AD8C8; 0x001AD910; 0x001ADC48,0x092E75C8; 0x092E7610; 0x092E7948,
LEVEL_08,8,Dayni Moon,0x0031AC78,0x09454978,Teleporter,3,0x001AE468; 0x001AE820; 0x001AEBEC,0x092E8168; 0x092E8520; 0x092E88EC,MobyLink destination; MobyLink destinationPreferred; TriggerLink activateTrigger; u32 levelId; s32 changeToLevel; Toggle secretActivation; s8 canGoToLevel; u8 pad[ 10 ];
LEVEL_08,8,Dayni Moon,0x0031AF20,0x09454C20,ThresherA,3,0x001AF4BC; 0x001AFAB4; 0x001AFE70,0x092E91BC; 0x092E97B4; 0x092E9B70,f32 halfPeriod; MobyLink thresherB; f32 bladeSpeed; u32 pad[ 1 ];
LEVEL_08,8,Dayni Moon,0x0031AFC4,0x09454CC4,ThresherB,3,0x001B0178; 0x001B04E4; 0x001B04EC,0x092E9E78; 0x092EA1E4; 0x092EA1EC,
LEVEL_08,8,Dayni Moon,0x0031B038,0x09454D38,ThresherBlade,3,0x001B085C; 0x001B0864; 0x001B086C,0x092EA55C; 0x092EA564; 0x092EA56C,
LEVEL_08,8,Dayni Moon,0x0031B2A4,0x09454FA4,TieManipulator,3,0x001B095C; 0x001B0954; 0x001B0F34,0x092EA65C; 0x092EA654; 0x092EAC34,TieLink tie[ 8 ]; f32 xAxis; f32 yAxis; f32 zAxis; f32 xRot; f32 yRot; f32 zRot; f32 xSpan; f32 ySpan; f32 zSpan; f32 xCounter; f32 yCounter; f32 zCounter; f32 speed; f32 speedPerFrame; f32 curviness; f32 curvPar; f32 scaleSpeed; f32 scaleSpeedPerFrame; f32 scaleMax; f32 scaleCounter; f32 xPerc[8]; f32 yPerc[8]; f32 zPerc[8]; f32 xPar[8]; f32 yPar[8]; f32 zPar[8]; f32 xStart[8]; f32 yStart[8]; f32 zStart[8]; MATRIX4 *pMat[8]; MATRIX4 scaleMatrix; f32 drawDistance; f32 updateDistance; f32 inverseScale; u32 linkCount;
LEVEL_08,8,Dayni Moon,0x0031B3E4,0x094550E4,TitaniumBolt,3,0x001B12C4; 0x001B14B4; 0x001B161C,0x092EAFC4; 0x092EB1B4; 0x092EB31C,f32 dist; f32 height; f32 lookHeight; f32 elevation; f32 azimuth; Toggle magnaboots; Toggle noAnimation; u32 levelToFake; u8 id; u8 pad[5];
LEVEL_08,8,Dayni Moon,0x0031B558,0x09455258,TorsoRocket,3,0x001B2040; 0x001B225C; 0x001B28BC,0x092EBD40; 0x092EBF5C; 0x092EC5BC,f32 collDist; f32 fallSpeed; f32 baseFlameSize; f32 progress; f32 progressInc; Moby *pParent; u32 pad[2];
LEVEL_08,8,Dayni Moon,0x0031B5D4,0x094552D4,TriggerCollection,3,0x001B2ED4; 0x001B2EDC; 0x001B2EE4,0x092ECBD4; 0x092ECBDC; 0x092ECBE4,TriggerLink triggers[ 14 ];
LEVEL_08,8,Dayni Moon,0x0031B6AC,0x094553AC,TriggeredDoor,3,0x001B30B0; 0x001B33C4; 0x001B3938,0x092ECDB0; 0x092ED0C4; 0x092ED638,TriggerLink trigger; MobyLink mobyToCheck; MobyLink grindrailLock; Toggle stayOpen; Toggle saveState; u8 pad[ 2 ];
LEVEL_08,8,Dayni Moon,0x0031B7D0,0x094554D0,TripleWaveBeacon,3,0x001B4354; 0x001B4504; 0x001B4538,0x092EE054; 0x092EE204; 0x092EE238,
LEVEL_08,8,Dayni Moon,0x0031B924,0x09455624,VehicleController,3,0x001B47E0; 0x001B4920; 0x001B718C,0x092EE4E0; 0x092EE620; 0x092F0E8C,MobyLink obstacles[ 16 ]; MobyLink healthTeleporters[ 4 ]; MobyLink powerupTeleporters[ 4 ]; f32 radius; Toggle hexagon; u8 pad[ 11 ];
